"","bow","sail number","yacht name","yacht design","skipper/crew","race1","race2","race3","race4","race5","to","total","year","url","name","race6","race7","race8","owner/skipper","place","#","other #","boat name","owner","race 1","race 2","race 3","race 4","race 5","race 6","bow #","sail #","race 7","pos","bow/sail","boat","skipper","1","2","3","4","totalpoints","race 8","sail#","bow#","r1","r2","r3","r4","r5","r6","throwouttotal pts","crew","club","5","6","7","8","race 1 pts","race 2 pts","total points","pts","from","ttl","pl.","total
points","total
 points","throwout total pts","r 1","r 2","r 3","r 4","r 5","r 6","r 7","r 8"
"3152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"190","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"54","43","USA 1166","Thin Ice","Stuart Hebb","50","44","30","66 ocs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"55","13","USA 1313","Triskaidekaphobia","Patricia Stadel","47","55","51","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"216","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"56","31","USA 1231","E DEC","Byron Marchant","51","56","53","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"218","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"57","24","USA 1224","USA 1224","Kurt Winkelmann","61","59","32","66 dnf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"218","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"58","54","USA944","USA944","Peter Carroll","48","61","59","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"59","34","USA 1096","Moment","Don Shillingburg","52","46","66 ocs","58 p40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"226","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"60","94","USA 1094","John Deere","Dick Hodgson / Sharon Bourke","56","52","58","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"61","78","USA 1178","Cassie","Russ Burke / Dave Cunningham","60","51","61","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"62","99","USA 1299","USA 1299","Jerry Fulp / Randy White","55","53","57","66 dnf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"63","03","USA 1103","Brazen Hussy","Ted Jones","58","60","56","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"237","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"64","58","USA 808","Contessa","John Greeven","57","62","60","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"242","2007","http://www.etchellsfleet20.org/results/2007/2007doren.htm","Sid Doren Memorial",NA,NA,NA,NA,"65","17","USA 659","Ten Sixty Five","Martin O'Neill","62","64","62","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"1","02","USA 1202","Pipe Dream 12","Scott Piper","1","- 26","2","4","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"2","60","USA 1260","Mahi Mahi","Phil Garland","- 9","3","6","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"3","12","USA 1212","Carina","Steve Girling","6","4","- 28","8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"4","30","GBR 1361","Dawn Raid","Oscar Strugstad","- 19","1","5","18","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"5","32","USA 1232","Keep Smiling","Marvin Beckmann","3","6","- 14","13","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"6","18","USA 1061","USA 1061","Jud Smith / Henry Frazer","18","12","- 72 ocs","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"7","22","GBR 1302","Swedish Blue","Ante Razmilovic","14","2","11","- 16","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"8","33","USA 1233","Phoenix","Chuck Coyer","7","24","- 25","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"9","96","USA 1296","USA 1296","Jeffrey Siegal","11","10","4","17","- 24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"10","14","USA 1185","USA 1185","Robert Allardice","27","8","3","11","- 72 dnf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"11","85","USA 1285","One and In","Bruce Golison / Steve Flam","16","- 27","12","1","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"12","50","USA 1350","Gone…Gray","Bruce Burton","- 39","17","1","14","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"13","25","USA 1341","USA 1341","Chuck Poindexter","- 38","9","31","12","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"14","09","USA 1309","Victory","Buddy Cribb","13","- 55","9","21","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"15","08","USA 1308","Fresh Guidance II","Simon Williams","- 72 ocs","21","32","6","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"16","68","USA 1168","Mahalaga","Peter Vessella","- 33","16","22","9","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"17","28","USA 928","Rhumb Line","Bill Mauk / TBD","30","13","- 35","5","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"18","27","USA 1207","Mr. Wilson","Jeff Padnos","17","7","27","15","- 28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"19","21","USA 1221","Riva","Wade Edwards","10","19","10","28","- 72 dnf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"20","41","USA 1241","Flying Colors","Ken Womack","4","- 42","17","34","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"21","06","USA 1306","Wiki Wiki","Tom Hughes","- 56","5","29","24","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"22","38","USA 1238","Annie","Gary Gilbert","15","33","8","25","- 72 ocs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"23","80","USA 1280","Glucklich","Aaron Houston","5","- 52","47","20","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"24","20","USA 1220","USA 1220","Sam Barron-Fox / Hugh Jones","26","- 35","19","22","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"25","42","USA 1110","CNQ","Jay Hansen","22","- 37","20","29","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"26","56","USA 1108","Extra Spicey","Paul Koeller","29","22","26","27","- 72 dnf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"27","00","USA 1300","USA 1300","Ernie Pomerleau / Mike Dressell","20","40","36","- 44","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"28","61","USA 1261","Pied Piper","Henry Chau / Ed Cabassa","32","43","15","19","- 72 dnf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"29","59","USA 1259","Champagne III","John Ulbrich","21","29","33","- 42","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"30","11","USA 1100","USA 1100","Tim Keyworth","53","- 61","24","31","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"31","53","USA 1265","Junkyard Dog","Joseph Bainton","47","11","34","23","- 72 dnc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"32","52","GBR 1252","Tinker","Alex Lacy","2","- 57","42","52","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"33","29","USA 1355","Lucky","Byron Ehrhart","31","28","- 45","30","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"34","24","USA 1224","USA 1224","Kurt Winkelmann","- 60","15","39","43","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"131","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"35","16","CAN 1355","Cruel Jane","Hank Lammons","24","41","40","26","- 72 ocs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"36","66","USA 1266","Mr. Snatch","Peter Duncan","40","14","7","- 72 dnf","72 dnc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"37","46","USA 1169","USA 1169","Jan Wareham","- 52","23","46","39","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136","2007","http://www.etchellsfleet20.org/results/2007/2007flstate.htm","Florida State Championship",NA,NA,NA,NA,"38","10","USA 1310","Sting Wray","Robert Wray","54","34","38","10","- 72 dnc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
